id_article,titre_article,url_article,date_publication_article,categorie_article,date_scraping,id_commentaire,id_parent,type,auteur,date_publication,contenu,longueur_contenu,mots_contenu,nombre_reponses,contenu_propre,longueur_propre,mots_propre
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C014,,commentaire,Didier,28 septembre 2023 11:49,Quels arguments ils allaient avancer pour justifier ce coup d État ? En suivant les uns et les autres c’est soit : – pour mieux lutter contre le terrorisme – parce que des capitaines gouvernent des généraux – il y a une mauvaise gestion des affaires de l État – restaurer la démocratie – renouer le partenariat avec la France.,326,60,0,argument avancer justifier coup d état c mieux lutter contre terrorisme capitaine gouvernent général mauvais gestion affaire l état restaurer démocratie renouer partenariat france,179,24
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C015,,commentaire,Nabiiga,28 septembre 2023 11:55,"UNE INSULTE ODIEUSE À L’INTELLIGENCE COLLECTIVE DES BURKINABE : ’""En attendant que le Procureur militaire apporte plus de détails sur ce complot, le Gouvernement regrette profondément que des Burkinabè qui plus est des officiers dont le serment est de défendre la Patrie, se soient fourvoyés dans une entreprise d’une telle nature qui vise à entraver la marche du peuple burkinabè pour sa souveraineté et sa libération totale des hordes terroristes qui tentent de l’asservir"" – Qu’est-ce que c’est ce verbiage ? Quel courage culoté ? – Comment peut-on calomnier l’intélligence collective de nous tous jusqu’à ce point-ci. ’ le Gouvernement regrette profondément que des Burkinabè qui plus est des officiers’ – Qui vous a fait le gouvernement du Burkina ? – Pourquoi faut-il regretter l’action des officiers qui ont fait ce que vous-même vous avait pour se trouver au sommet de l’état ? Le fait que vous soyez des enfants ne surprend personne car seulement un enfant gâté qui se donne le plaisir d’assaillir quelqu’un et son on riposte, le voilà derrière le parent en train de pointer des doigts à ceux qui l’ont tapé et pourtant c’est bien lui qui a assailli en premier. À ce que Nabiiga sache, aucun coup d’état de la Haute Volta au Burkina Faso n’a été perpétré par des soldats de rang mais bien par des officiers. – Attendiez-vous que cette tentative soit faite par les des soldats de rang pour que vous ne la regrettiez pas ? – Qui est ce Burkinabe qui ne sait pas tout ce que Damiba en sa capacité de Colonel et toi Ibrahim en ta capacité de Capitaine, vous deux officiers, avez fait en vous servant de vos rangs dans les deux camps de Ouaga ? Le jour où la décision a été prise pour contacter les soldats de rang de ces deux camps en brandissant vos rangs, on le savait déjà dans les rues de Ouaga. – Alors pourquoi attendez vous, au point même de regretter que ce soit des officiers qui ont tenté de vous dégommer ? ’ des officiers dont le serment est de défendre la Patrie, se soient fourvoyés dans une entreprise d’une telle nature qui vise à entraver la marche du peuple burkinabè pour sa souveraineté et sa libération totale des hordes terroristes qui tentent de l’asservir’ `’Des officiers, dont le serment est de défendre la Patrie’. – Et vous, vous avez prêté serment pour quoi défendre alors ? – N’êtes-vous les premiers officiers a fourvoyer dans de telle entreprise ? – Comment êtes-vous mieux que ceux que vous vous donnez le plaisir de condamner ? ’Qui vise à entraver la marche du peuple’ – Ah bon, quel peuple par exemple ? Quiconque qui parle du ’peuple’ le fait au nom du ’peuple’ dont il représente et par conséquent, s’offre le droit de se prononcer et oeuvrer au nom de ce peuple qui lui a donné l’autorisation’ – Vivons-nous la même situation ici ? – Qui est-ce qui vous a désigné notre porte-parole au point de nous annoncer les noms de ceux qui oeuvrent contre nous ? – Quelle relation nous lie avec vous ; vous connaisseur de tout et ne motivé que par une exéburance junevile inouï Tenez ! ’sa souveraineté et sa libération totale des hordes terroristes qui tentent de l’asservir’ Roch Christian Kaboré est banquier. Lui, en sa capacité de Chef des armées tout n’étant pas militaire, une responsabilité confiée par la constitution de notre pays, la loi cadre qui régit le fonctionnement de l’État, dépendait inlassablement de vous pour le guider dans tout ce qui avait trait à la sécurité de notre pays et la protection de celui-ci. La lutte contre le terrorisme à laquelle vous faites référence fut la vôtre à accomplir. Au lieu de le faire vous l’avez jugé incompétent de gérer cette guerre-là et pour laquelle raison vous lui avez fait un coup d’État pour, selon-vous, pour en finir avec cette guerre contre le terrorisme. Damiba, un homme sans vergorge, ni honte, promu par Roch, a chapeauté le dégommage de ce dernier du pouvoir pour, a-t-il dit, mettre fin à la guerre. Il s’est même imparti du temps pour tout faire, le tout renfermé dans un nom bidon vide de toute logique. – Ou en est-on avec la guerre ? Lambda Burkinabè assiste impuissant devant le rétricissement discontinue de sont territoire malgré Ibrahim, retranché non pas dans un centre de commande à Djibo ou au grand nord, mais bien à Koulouba, tenez-vous bien, à Ouagadougou. Au lieu d’assister à la reconquête du territoire national, on assiste plutôt à la création de fédération et l’alignement de notre pays à des pays révolutionnaires. – Le Burkina, a-t-il besoin d’une révolution en 2023 ou bien reconquérir son territoire que vous-mêmes vous lui avait promis ? – Le Burkina, a-t-il besoin du statut quo où les terroristes nous tuent, on riposte pour les tuer ou bien, a-t-il besoin de la recoquête de son terriroite, que vous lui avait promis pourtant ? Bref, de grâce, soit vous remettez le pouvoir, volez comme vous pouvez avant de le faire, car nul ne l’ignore, votre intervention au sommet de l’État n’était motivé que par le pillage, soit vous partez dès tout de suite. Juillet 2024 pour trop loin.",5010,875,0,insulte odieux l intelligence collectif burkinabe attendre procureur militaire apporter détail complot gouvernement regretter profondément burkinabè officier serment défendre patrie être fourvoyer entreprise d nature viser entraver marche peuple burkinabè souveraineté libération total horde terroriste tenter l asservir que c verbiage courage culoter calomnier l intélligence collectif point gouvernement regretter profondément burkinabè officier gouvernement burkina falloir regretter l action officier trouver sommet l état être enfant surprendre enfant gâté donne plaisir d assaillir quelqu riposter parent train pointer doigt l taper pourtant c bien assaillir nabiiga sach aucun coup d état haute volta burkina faso n être perpétrer soldat rang bien officier attendre tentative faire soldat rang regretter burkinabe damiba capacité colonel ibrahim capacité capitaine officier avoir servir rang camp ouager jour décision être prendre contacter soldat rang camp brandir rang savoir rue ouager attendre point regretter officier tenter dégommer officier serment défendre patrie être fourvoyer entreprise d nature viser entraver marche peuple burkinabè souveraineté libération total horde terroriste tenter l asservir officier serment défendre patrie avoir prêter sermer défendre n être premier officier fourvoyer entreprise être mieux donner plaisir condamner viser entraver marche peuple bon peuple exemple peuple nom peuple représenter conséquent s offrir droit prononcer oeuvrer nom peuple donner l autorisation vivre situation ici désigner porte parole point annoncer nom oeuvrer contre relation lier connaisseur motiver exéburance junevil inouï tenir souveraineté libération total horde terroriste tenter l asservir roch christian kaboré banquier capacité chef armée n militaire responsabilité confier constitution pays loi cadre régir fonctionnement l état dépendait inlassablement guider traire sécurité pays protection lutte contre terrorisme fait référence être accomplir lieu faire l avoir juger incompétent gérer guerre raison avoir coup d état finir guerre contre terrorisme damiba homme vergorge hont promouvoir roch chapeauter dégommage dernier pouvoir t mettre fin guerre s impartir temps faire renfermer nom bidon vide logique guerre lambda burkinabè assister impuisser rétricissement discontinu territoire ibrahim retrancher non centre commande djibo grand nord bien koulouba tenir bien ouagadougou lieu d assister reconquête territoire national assister création fédération l alignement pays pays révolutionnairer burkina t besoin d révolution bien reconquérir territoire promettre burkina t besoin statut quo terroriste tuer riposter tuer bien t besoin recoquête terriroite promettre pourtant bref grâce remettre pouvoir voler pouvoir faire l ignorer intervention sommet l état n motiver pillage partir suite juillet trop loin,2846,384
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C016,,commentaire,RAK,28 septembre 2023 16:14,"Je n’ai rien contre ce régime mais le problème de coups d’État est que dés que tu fais un coup d’État, tu es susceptible de subir aussi un coup d’État. Mais de grâce laissez la transition aller jusqu’au bout.",208,39,0,n rien contre régime problème coup d état der coup d état susceptible subir coup d état grâce laisser transition aller bout,123,22
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C017,,commentaire,Alpha2025,28 septembre 2023 16:16,"Nos autorités ont suspendu Jeune Afrique accusé de crime de mensonge contre la transition. Après ce qui vient de se passer, qui a menti ? La suspension de J.A. ne devrait-elle pas être levée ?",192,35,0,autorité suspendre jeune afrique accuser crime mensonge contre transition venir passer menti suspension j devoir lever,118,16
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C018,,commentaire,Elos David,28 septembre 2023 17:05,"Diviser pour mieux régner a toujours le systeme imperialiste pour mieux dominer les negres de maisons. Nous avons un capital qui veut coûte que coûte en decoudre du cordon ombilical du joug de loccident, mais helas a notre grande surprise , certains brebis dafrique nest pas prets a ce changement pour la seule raison pour proteger leur l’appât du gain. . Le malheur de l’Afrique est d’avoir rencontré la France sur ces traces. Imaginez une seule seconde, un semblant coup detat dans un des pays de loccident . JAMAIS. Mais nous en afrique, nous avons des soi disants patriotes de la nation qui sont la, juste pour preserver leur interet, de generation en genration . Pauvre afrique, qui nest pas pret a sortir de cette misere. En tout cas, l’ère du changement est la, ..tous les plans machiaveliques des puissances occidentaux seront voues a lechec. Leurs valets presidents seront les oublieux de lhistoire africaine dici quelques annees.. a bon entendeur",956,160,1,diviser mieux régner systeme imperialist mieux dominer negre maison capital vouloir coûter coûter decoudre cordon ombilical joug loccident helas grand surprise brebis dafriqu nest pret changement raison proteger l appât gain malheur l afrique d rencontrer france trace imaginer second sembler coup detat pays loccident jamais afrique disant patriote nation preserver interet generation genration pauvre afriqu nest pret sortir misere cas l ère changement plan machiavelique puissance occidental vouer lechec valet president oublieux lhistoire africain dici annee bon entendeur,576,79
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C018R01,C018,reponse,Ed,29 septembre 2023 09:14,"Ressasser ses rancœurs contre la France des années lointaines est une attitude vaine. Ceux qui ont colonisé le Burkina entre autres, sont morts depuis longtemps. Ils ne pourront pas répondre de leurs « crimes » si on peut s’exprimer ainsi. C’est comme si on accusait un fils des crimes de son père. La néo-colonisation laissera des traces de toute évidence, pas toutes négatives. Pour sortir de l’impasse, il faut prendre ses distances et séparer le bon grain de l’ivraie. Tant qu’on porte des pensées négatives, on ne peut pas laisser entrer la Lumière dans notre maison. Se focaliser sur ce qu’on n’a pas pu être ou avoir, est un frein. Quelles valeurs sont à développer pour construire un Burkina pour le meilleur et pour tous ? Toutes les valeurs du passé ne correspondent plus au monde actuel, sinon, il faut abandonner le téléphone portable. Humilité et courage sont des vertus qui n’ont pas d’âge.",904,154,0,ressasser ranc urs contre france année lointain attitude vain coloniser burkina mourir pouvoir répondre crime s exprimer c accuser fils crime père néo colonisation laisser trace évidence négative sortir l impasse falloir prendre distance séparer bon grain l ivraie qu porte pensée négatif entrer lumière maison focaliser que ne frein valeur développer construire burkina meilleur valeur passé correspondre monde actuel falloir abandonner téléphone portable humilité courage vertu ne d âge,488,70
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C019,,commentaire,Menet,29 septembre 2023 09:27,"çà alors...maintenant que la France est partie, les coups d’Etat pourtant continuent...j’avais cru comprendre que la France était systématiquement à la manoeuvre...Qui donc vous accuser cette fois les accusateurs d’hier ?. J’ai hâte de savoir...",245,35,0,çà france partir coup d etat pourtant continuer j croire comprendre france systématiquement manoeuvre accuser fois accusateur d hier j hâter savoir,147,22
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C020,,commentaire,Renault HÉLIE,30 septembre 2023 08:04,"@Kladjou Messire Kladjou, nulle condescendance dans mes commentaires, je ne fais que vous exposer des faits et des chiffres aisément vérifiables dans nos comptes extérieurs : – Le Sahel tout entier fait moins de 1/1500e de nos comptes extérieurs, c’est un fait. – Dans notre CE (Commerce Extérieur), l’Afrique CFA, c’est 0,6%, soit1 0 fois le Sahel, et l’Afrique toute entière, c’est 80 fois le Sahel. – L’Afrique toute entière, c’est 5% de notre CE, sachant que ce qui compte, c’est le Maghreb, la RSA, le Nigeria, le Congo-RDC. Conclusion – Effet invisible sur notre économie, un poil de souris sur un tapis de grand luxe dans le palais d’Orsay aux célèbres dorures... Ce sera vite effacé par quelques ventes High-Tech d’Airbus, Dassault, Thalès ou par un contrat de métro de Keolys en Amérique du sud – Grosses économies, car nos troupes nous ont coûté cher, et vous n’avez strictement rien payé, makache, walou, nitchievo, nix. – Nous pourrons basculer le fric gaspillé au Sahel pour financer des centaines de futurs ingénieurs et savants de pays d’avenir, Mexique, Ukraine, Maroc, Inde. Ces gens créeront des échanges pour nous, mais surtout des emplois chez eux. =============================== De votre côté, on vous laisse gentiment squeezer les islamo-nazis sans trop massacrer d’éleveurs ; YOU CAN DO IT, JOLLY GALLANT BOYS ! Si vous réussissez, ce sera fête aux maquis, et si vous échouez, pas grave, vous vous installerez en RCI, ce pays si hospitalier aux réfugiés ... La bière y est fraîche aussi, et les étudiantes sympathiques ! =============================== Quant à vos commentaires sur notre économie, ils sont amusants, c’est vraiment le scarabée qui moque l’hippopotame au moment où l’arthropode est guetté par un silure glouton ! Vive la faune d’Afrique.",1777,288,1,messir kladjou nul condescendance commentaire exposer fait chiffre aisémer vérifiable compte extérieur sahel entier e compte extérieur c commerce extérieur l afrique cfa c fois sahel l afrique entier c fois sahel l afrique entier c savoir compte c maghreb rsa nigeria congo rdc conclusion invisible économie poil souris tapis grand luxe palais d orsay célèbre dorure vite effacer vente high tech d airbus dassault thalès contrat métro keoly amérique sud gros économie troupe coûter cher n avoir strictement rien payer makache walou nitchievo nix pouvoir basculer fric gaspiller sahel financer centaine futur ingénieur savant pays d avenir mexiqu ukraine maroc ind créer échange emploi côté laisse gentiment squeezer islamo nazi trop massacrer d éleveur you can do it jolly gallant boy réussir fête maquis échouer grave installer rci pays hospitalier réfugié bière frais étudiant sympathique commentaire économie amusant c vraiment scarabée moque l hippopotame moment l arthropode guetter silur glouton vivre faune d afrique,1023,155
https://lefaso.net/spip.php?article124600,"Burkina Faso : Une tentative de Coup d’Etat dejouée le 26 septembre 2023, selon le gouvernement",https://lefaso.net/spip.php?article124600,mercredi 27 septembre 2023 à 23h30min,Accueil>Actualités>Politique,2025-09-28T16:18:45.076751,C020R01,C020,reponse,Didier,3 octobre 2023 15:53,"N’en rajoutez pas Hélie, vous devenez insultant et vous ne parlez pas au nom des français, pas du mien en tout cas. Votre arrogance justifierait presque à posteriori l’attaque dont vous avez été l’objet. La France s’est largement servie au Burkina comme ailleurs en Afrique et si le colonialisme a coûté cher, et coûte encore, c’est aux africainx. Alors gardez vos commentaire réactionnaire et saluez Macron de ma part",418,69,0,n rajoutez hélie devenir insulter parler nom français cas arrogance justifier presque posteriori l attaque avoir être l objet france s largement servie burkina ailleurs afrique colonialisme coûter cher coûter c africainx garder commentaire réactionnaire saluer macron part,272,38
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C001,,commentaire,Fira Ka,12 février 2022 14:53,"Tous mes encouragements CNTR, que Dieu vous accompagne. Vive le MPSR ! Qui a les nouvelles de KA ?",98,19,0,encouragement cntr dieu accompagner vivre mpsr nouveau ka,57,8
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C002,,commentaire,Diongwale,12 février 2022 14:58,". Comme tous ceux qui se précipitent pour participer au renouveau du pays, il faudrait vous passer au détecteur de mensonge pour savoir quelle est la nature de votre ""appétit""...",178,30,0,précipiter participer renouveau pays falloir passer détecteur mensonge savoir nature appétit,92,11
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C003,,commentaire,Paul,12 février 2022 16:26,"Il y a un processus en cours avec la commission en place. Reversez vos propositions à ce niveau mais ne venez pas faire des conférences de presse inutile et pompeuse pour rien. Tout le monde est conscient des enjeux ! les maux sont connus et même les remèdes ! mais, sommes nous prêts à nous assumer pour une gouvernance vertueuse et des institutions fortes ? Nous avons dans beaucoup de domaines de bon textes de lois (qui peuvent être améliorées) mais nous persistons à ne pas les appliquer par manque de volonté politique. Enfin, nous invitons les OSC de la société civile à la retenue car on ne sait pas qui compose ce CNTR car beaucoup d’OSC sont de simples griots (tonneaux vides qui font beaucoup de brouhaha) utilisés par les partis politiques dont la quasi totalité sont discrédités aujourd’hui !",805,141,0,processus cours commission place reverser proposition niveau venir faire conférence presse inutile pompeux rien monde conscier enjeu mal connu remède être prêt assumer gouvernance vertueux institution fort beaucoup domaine bon texte loi améliorer persister appliquer manque volonté politique inviter osc société civil retenue composer cntr beaucoup d osc simple griot tonneal vide beaucoup brouhaha utiliser parti politique quasi totalité discréditer aujourd,458,61
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C004,,commentaire,TANGA,12 février 2022 16:33,"CNTR là c’est né quand ? Les OSC ont tenté d’accéder comme de par le passé aux commandes du pays mais sans succès. Maintenant, ils veulent dire de faire attention que eux aussi existent. Attention aux OSC car ils sont partie intégrante du peuple. On a pas dit que dès bqu’il y a quelque chose il faut vous mettre dedans. Être OSC ce n’est pas un métier, c ça ne veut pas dire aussi faire la queue pour le pouvoir. Chers OSC, taisez vous et regardez. Si dans son exercice, le future gouvernement fait des erreurs, alors attirez leur attentions ou dénoncez les. Si non que présentement, toutes vos actions mènent à dire de ne pas vous oublier pour le gouvernement. OSC, on dirait que vous êtes un parti politique !",712,131,0,cntr c naître osc tenter d accéder passé commande pays succès vouloir faire attention exister attention osc partie intégrant peuple bqu chose falloir mettre osc n métier c vouloir faire queue pouvoir cher osc taire regarder exercice future gouvernement erreur attirer attention dénoncer non présentement action mener oublier gouvernement osc dire être parti politique,367,54
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C005,,commentaire,TRAORE,12 février 2022 19:49,"Laissez les militaires dirigés le pays pendant 5ans ou plus. Pour que notre pays sont stable et on sera plus dans les mains des français. Vous avez vue Amissi , choguel et les 5 généraux du Mali non. Ils donnent des insomnies aux gouvernements français. Les parties politiques au Burkina vous avez fait quoi. Vous avez réalisez quoi au pays. Rien du tout. Vous profitez vous pillez le pays pour construire des grandes maisons des grandes voitures envoyer vos enfants à l’étranger pour étudier et allez investir dans d’autres pays l’argent que vous avez volés dans votre propre pays. Vous avez chassé Blaise qu’il voulait mourir sur le pouvoir. Pour les ballaits citoyens c’étaient juste pour se remplir la poche. Et eux ils n’ont plus parler depuis que rock est au pouvoir. C’est après la démission de rock qui sont sortis pour dire n’importe quoi alors qu’ils étaient là à bouffer l’argent de rock. Les parties politiques même un pont vous n’avez pas réalisé dans votre secteur ou village c’est vous qui venez dire que voulez être président. Svp c’est nous les peuples burkinabés qui demandons aux militaires de rester sur le pouvoir 5ans ou plus. On ne veut plus les soldats français chez nous ni le francs cefa ni les accords millitaires français. Le Burkina est un pays souverain. Les parties politiques si vous êtres bien les fils biologiques de vos pères sans mélange je dis bien sans mélange laisse le pays là dans les bras des militaires. Vive le président lieutenant colonel Damiba . La patrie ou la mort nous vaincrons.",1529,263,0,laisser militaire diriger pays an pays stable main français avoir vue amissi choguel général mali non donner insomnie gouvernement français party politique burkina avoir avoir réaliser pays rien profiter piller pays construire grand maison grand voiture envoyer enfant l étranger étudier aller investir d pays l argent avoir voler propre pays avoir chasser blais que vouloir mourir pouvoir ballait citoyen c remplir poche n rock pouvoir c démission rock sortir n qu bouffer l argent rock party politique pont n avoir réaliser secteur village c venir vouloir président svp c peuple burkinabé demander militaire rester pouvoir an vouloir soldat français franc cefa accord millitaire français burkina pays souverain party politique êtrer bien fils biologique père mélange dire bien mélange laisse pays bras militaire vivre président lieutenant colonel damiba patrie mort vaincre,875,131
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C006,,commentaire,TRAORE,12 février 2022 20:19,"Laissez les militaires dirigés le pays pendant 5ans ou plus. Pour que notre pays sont stable et on sera plus dans les mains des français. Vous avez vue Amissi , choguel et les 5 généraux du Mali non. Ils donnent des insomnies aux gouvernements français. Les parties politiques au Burkina vous avez fait quoi. Vous avez réalisez quoi au pays. Rien du tout. Vous profitez vous pillez le pays pour construire des grandes maisons des grandes voitures envoyer vos enfants à l’étranger pour étudier et allez investir dans d’autres pays l’argent que vous avez volés dans votre propre pays. Vous avez chassé Blaise qu’il voulait mourir sur le pouvoir. Pour les ballaits citoyens c’étaient juste pour se remplir la poche. Et eux ils n’ont plus parler depuis que rock est au pouvoir. C’est après la démission de rock qui sont sortis pour dire n’importe quoi alors qu’ils étaient là à bouffer l’argent de rock. Les parties politiques même un pont vous n’avez pas réalisé dans votre secteur ou village c’est vous qui venez dire que voulez être président. Svp c’est nous les peuples burkinabés qui demandons aux militaires de rester sur le pouvoir 5ans ou plus. On ne veut plus les soldats français chez nous ni le francs cefa ni les accords millitaires français. Le Burkina est un pays souverain. Les parties politiques si vous êtres bien les fils biologiques de vos pères sans mélange je dis bien sans mélange laisse le pays là dans les bras des militaires. Vive le président lieutenant colonel Damiba . La patrie ou la mort nous vaincrons.",1529,263,0,laisser militaire diriger pays an pays stable main français avoir vue amissi choguel général mali non donner insomnie gouvernement français party politique burkina avoir avoir réaliser pays rien profiter piller pays construire grand maison grand voiture envoyer enfant l étranger étudier aller investir d pays l argent avoir voler propre pays avoir chasser blais que vouloir mourir pouvoir ballait citoyen c remplir poche n rock pouvoir c démission rock sortir n qu bouffer l argent rock party politique pont n avoir réaliser secteur village c venir vouloir président svp c peuple burkinabé demander militaire rester pouvoir an vouloir soldat français franc cefa accord millitaire français burkina pays souverain party politique êtrer bien fils biologique père mélange dire bien mélange laisse pays bras militaire vivre président lieutenant colonel damiba patrie mort vaincre,875,131
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C007,,commentaire,Bigbale,12 février 2022 22:23,"Mr Pascal Zaida, vous risquez cette fois de vous brûler vos frêles ailes et c’est tans pis pour vous ! Ne prenez pas les Burkinabè pour des nez percés . Le MPRS doit sévir contre des OSC fantoche et fantomatiques comme les vôtres. J’espère que ces Militaires vont bien ouvrir les yeux et ne pas se lasser embarquer par les hordes de truands, adeptes de toutes formes de raccourcis, se comportant comme des charognards à la recherche de charogne ! Que Dieu protège le FASO !",473,86,0,mr pascal zaida risquer fois brûler frêle aile c tan pis prendre burkinabè nez percer mpr sévir contre osc fantoche fantomatique j espérer militaire bien ouvrir oeil lasser embarquer horde truand adepte forme raccourci comporter charognard recherche charogne dieu protéger faso,277,41
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C008,,commentaire,Kidrh,14 février 2022 08:35,"L’apparition quelque peu anarchique des OSC devrait ,par delà la liberté d’association, devrait être une préoccupation du nouveau régime. Il faut s’assurer que les textes régissant ces associations sont respectés. Il serait surprenant que celles nées depuis le 24 janvier aient pu tenir des assemblées constitutives , trouver un siège et obtenir une reconnaissance officielle.",376,55,0,l apparition anarchique osc devoir liberté d association devoir préoccupation régime falloir s assurer texte régir association respecter surprenant naître janvier avoir assemblée constitutif trouver siège obtenir reconnaissance officiel,236,29
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C009,,commentaire,yerbanga henri joel,14 février 2022 09:56,encore les memes escrocs sont là avec leurs histoires. Il faut dire à ces fauts types de se ranger,98,19,0,escroc histoire falloir faut type ranger,40,6
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C010,,commentaire,Yelkuni Yamdabo,14 février 2022 11:36,"Il faudra bien un jour relire le statut des OSCs au FASO. Toutes ces fausses OSCs politiques qui n’ont pas le courage de s’afficher comme des partis politiques et qui s’affublent de la couverture d’OSCs sont ceux la qui empoissonnent la démocratie au Faso. Mouvement de soutien à X ou Y , mouvement de ceci celà, etc vraiment du n’importe quoi. Nous avons là l’opportunité de pouvoir assainir ce milieu, tout comme le ,milieu politique d’ailleurs avec ces multitudes de partis sans véritables programmes et visions pour le pays si ce n’est la vison pour se remplir le ventre. Notre mal c’est qu’on veut tous le changement mais personne ne veut la révolution. Ahiwaa, continuons seulement. Du moins, lavons nous les mains, portons des masques et bientôt des voils.",763,129,0,falloir bien jour relire statut osc faso faux osc politique ne courage s afficher parti politique s affubler couverture d osc empoissonner démocratie faso mouvement soutien x mouvement celà vraiment n l opportunité pouvoir assainir milieu milieu politique d ailleurs multitude parti véritable programme vision pays ne vison remplir ventre mal c que vouloir changement vouloir révolution ahiwaa continuon lavon main porton masque bientôt voil,441,65
https://lefaso.net/spip.php?article111192,Future transition politique au Burkina : Un regroupement d’OSC se prépare à dénoncer les éventuelles dérives,https://lefaso.net/spip.php?article111192,samedi 12 février 2022 à 14h05min,Accueil>Actualités>Société,2025-09-28T16:18:46.274624,C011,,commentaire,NONGMA,14 février 2022 13:53,"On va tout voir dans ce pays !!! Allons seulement,pourvu que mon pays s’en sorte",80,15,0,voir pays pourvoir pays s sorte,31,6
